CLOSE_AUDUSD.FX,CLOSE_EURUSD.FX,CLOSE_GBPUSD.FX,CLOSE_NZDUSD.FX,CLOSE_USDCAD.FX,CLOSE_USDCHF.FX,CLOSE_USDCNH.FX,CLOSE_USDCNY.FX,CLOSE_USDDKK.FX,CLOSE_USDHKD.FX,CLOSE_USDJPY.FX,CLOSE_USDNOK.FX,CLOSE_USDSEK.FX
0.8979,1.3681,1.6659,0.8342,1.0977,0.8934,6.0404,6.0717,5.4544,7.7558,102.17,6.1046,6.4558
0.9027,1.3593,1.6596,0.8321,1.1003,0.9006,6.0371,6.0714,5.4895,7.7569,102.53,6.1168,6.4474
0.9038,1.3638,1.645,0.8322,1.1009,0.8983,6.0359,6.0719,5.4714,7.7562,102.63,6.127000000000001,6.4388
0.8949,1.3646,1.6403,0.8268,1.1055,0.8968,6.0357,6.0712,5.4687,7.7574,102.26,6.1287,6.4813
0.8959,1.3635,1.6411,0.8295,1.1032,0.8981,6.0275,6.0727,5.4731,7.7586,102.3,6.1766,6.4874
0.8959,1.359,1.6322,0.8248,1.107,0.9009999999999999,6.0258,6.0827,5.4911,7.7596,102.11,6.2157,6.5041
0.8909999999999999,1.3533,1.6309,0.8215,1.1083,0.9035,6.0286,6.0917,5.513999999999999,7.7617,101.45,6.2314,6.525
0.8925,1.3519,1.6325,0.8243,1.1082,0.9037,6.0279,6.0909,5.5203,7.7637,101.64,6.2828,6.5195
0.8753,1.3525,1.6305,0.8085,1.1119,0.9009,6.0334,6.0923,5.5173,7.7673,100.98,6.285,6.5462
0.8756,1.3486,1.6439,0.8086,1.1128,0.9065,6.0371,6.0933,5.5325,7.765,102.04,6.2804,6.5507
0.8794,1.3555,1.6485,0.8166,1.1157,0.9028,6.0347,6.093999999999999,5.5054,7.7672,102.72,6.2513,6.5172
0.8739,1.3663,1.6563,0.8214,1.1171,0.8944,6.0307,6.0925,5.462000000000001,7.763999999999999,102.29,6.1666,6.4572
0.8779,1.3671,1.6579,0.8258,1.1153,0.8972,6.0304,6.0929,5.4582,7.7652,102.94,6.126,6.4185
0.8739,1.3673,1.6585,0.8233,1.1116,0.8962,6.0377,6.0919,5.4572,7.7663,102.55,6.1485,6.4213
0.8683,1.3678,1.6482,0.8214,1.1088,0.8945,6.042999999999999,6.0932,5.4556,7.7627,102.31,6.145,6.4407
0.8768,1.3696,1.6637,0.8302,1.1102,0.8973,6.037999999999999,6.0936,5.4484,7.7588,103.26,6.0881,6.4057
0.8852,1.3547,1.6575,0.8309,1.1087,0.9116,6.0291,6.0928,5.5084,7.757999999999999,104.52,6.1648,6.4857
0.8806,1.3561,1.6477,0.8317,1.0967,0.9101,6.0321,6.0932,5.5027,7.7571,104.3,6.1694,6.4775
0.8811,1.3552,1.6429,0.8326,1.0949,0.91,6.0196,6.0933,5.506,7.7566,104.18,6.1768,6.4902
0.8781,1.3541,1.6424,0.8256,1.0964,0.9101,6.0233,6.0920000000000005,5.511,7.7551,104.32,6.1554,6.4702
0.8821,1.3619999999999999,1.6354,0.8355,1.093,0.9048,6.0251,6.0925,5.4789,7.7547,104.35,6.1799,6.4578
0.8916,1.3605,1.6371,0.8338,1.0934,0.9087,6.0222,6.0926,5.4845,7.7542,104.56,6.1370000000000005,6.4687
0.8967,1.3679,1.6440000000000001,0.8382,1.0946,0.9025,6.0197,6.0915,5.4552,7.7543,104.22,6.0827,6.4347
0.9054,1.3671,1.6383,0.8377,1.0863,0.899,6.0295,6.0916,5.4585,7.7544,103.0,6.1179,6.5035
0.8995,1.367,1.6483,0.8303,1.0892,0.9024,6.0329999999999995,6.0914,5.4588,7.7543,104.18,6.1446,6.4849
0.89,1.3608,1.6481,0.8254,1.0842,0.907,6.0401,6.0908,5.4826,7.7544,104.82,6.1765,6.5561
0.8901,1.3576,1.6448,0.8264,1.082,0.9112,6.0391,6.0915,5.4956,7.754,104.86,6.2025,6.5769
0.8927,1.3616,1.6402,0.8283,1.0766,0.9091,6.0393,6.0936,5.479,7.7544,104.6,6.1707,6.5161
0.8967,1.3629,1.6406,0.8292,1.0656,0.9041,6.0439,6.1005,5.4735,7.7546,104.22,6.171,6.5109
0.8945,1.3589,1.6418,0.8273,1.0635,0.9052,6.0492,6.098,5.4891,7.754,104.86,6.1579999999999995,6.5258
0.8911,1.3672,1.6453,0.8185,1.067,0.899,6.0516,6.0992,5.4554,7.754,104.81,6.1663,6.516
0.8886,1.3763,1.6566,0.8194,1.0644,0.8916,6.0543,6.0938,5.4207,7.7541,105.25,6.0666,6.4399
0.8917,1.3743,1.6557,0.8214,1.0623,0.8929,6.0568,6.0946,5.4283,7.754,105.31,6.0713,6.438
0.8904,1.3801,1.6501,0.8204,1.0648,0.8877,6.0679,6.0906,5.4054,7.7548,105.15,6.0694,6.4243
0.887,1.3749,1.6483,0.815,1.0706,0.8915,6.0729,6.0859,5.426,7.755,105.17,6.1466,6.5156
0.8896,1.3691,1.6411,0.8166,1.0648,0.8966,6.0755,6.0836,5.449,7.7552,104.81,6.1441,6.5491
0.8925,1.3681,1.6351,0.8183,1.063,0.8957,6.0724,6.0816,5.4536,7.7549,104.38,6.1471,6.5732
0.8919,1.368,1.6368,0.8184,1.0631,0.8959,6.074,6.0859,5.4537,7.7547,104.25,6.1568,6.5624
0.8934,1.3696,1.6356,0.8198,1.0605,0.8938,6.0705,6.0933,5.4475,7.7537,104.11,6.1548,6.5643
0.8923,1.3673,1.6336,0.82,1.0635,0.8962,6.0702,6.0943,5.4567,7.7545,104.1,6.1616,6.5878
0.8867,1.3661,1.6369999999999998,0.8192,1.0664,0.898,6.0743,6.0964,5.4605,7.7536,104.25,6.1511,6.5918
0.8861,1.3685,1.6391,0.8238,1.0703,0.8939,6.0739,6.0971,5.4515,7.7524,104.29,6.1406,6.562
0.8899,1.3768,1.6264,0.8271,1.0607,0.8849,6.0704,6.1002,5.4186,7.7526,102.67,6.1109,6.553999999999999
0.8948,1.3761,1.6297,0.8259,1.0596,0.8873,6.0704,6.1025,5.4216,7.7535,103.02,6.1482,6.577000000000001
0.8964,1.3742,1.63,0.8263,1.0585,0.8895,6.0722,6.1115,5.4291,7.7538,103.21,6.1789,6.5754
0.8937,1.3753,1.635,0.825,1.064,0.8892,6.0755,6.1185,5.425,7.7537,103.38,6.1979,6.5978
0.9048,1.3786,1.6374,0.8258,1.0590000000000002,0.8865,6.0756,6.1161,5.4116,7.7543,102.42,6.1341,6.5478
0.9151,1.3761,1.6445,0.8312,1.0603,0.8875,6.0653,6.1199,5.421,7.7536,102.85,6.1103,6.5373
0.9112,1.3739,1.643,0.8282,1.0627,0.8905,6.0642,6.1216,5.43,7.7532,103.27,6.1372,6.5302
0.9102,1.3706,1.6349,0.8283,1.064,0.8919,6.0695,6.1218,5.443,7.7545,102.91,6.162999999999999,6.5057
0.9063,1.3667,1.6333,0.8220000000000001,1.0654,0.8967,6.0781,6.124,5.4581,7.7539,101.79,6.1534,6.4892
0.9029,1.3593,1.6384,0.8198,1.0684,0.9024,6.0786,6.1207,5.4875,7.7529,102.36,6.1548,6.5
0.9137,1.3588,1.6391,0.8242,1.0649,0.9044,6.0839,6.1212,5.4896,7.7523,102.51,6.0971,6.5151
0.9106,1.3542,1.6356,0.8186,1.0644,0.9087,6.086,6.1216,5.5089,7.752000000000001,102.94,6.1198,6.5656
0.9108,1.3591,1.6368,0.8124,1.0614,0.9062,6.0846,6.1209,5.4888,7.7528,102.44,6.1269,6.5479
0.9101,1.3606,1.6343,0.8118,1.0581,0.9056,6.086,6.1186,5.4819,7.7529,102.33,6.0882,6.544
0.9079,1.3579,1.6287,0.8148,1.0595,0.9076,6.0849,6.1206,5.4925,7.752999999999999,102.16,6.1059,6.5786
0.9127,1.3572,1.6216,0.8195,1.0541,0.9066,6.0803,6.1195,5.4957,7.7523,101.28,6.0938,6.5757
0.9161,1.3517,1.6155,0.8209,1.0543,0.9118,6.0786,6.1194,5.5183,7.7526,101.67,6.1043,6.5698
0.9183,1.3558,1.6226,0.8195,1.0514,0.9067,6.0741,6.1207,5.5008,7.7531,101.27,6.0636,6.5792
0.9234,1.3482,1.6199,0.8205,1.0517,0.9128,6.0688,6.1205,5.5326,7.7525,101.16,6.0917,6.635
0.9334,1.3439,1.6105,0.8273,1.0453,0.9162,6.0687,6.1212,5.5503,7.7516,100.03,6.1141,6.6441
0.9434,1.3538,1.6119999999999999,0.8371,1.0469,0.9109999999999999,6.0618,6.121,5.5092,7.7516,100.14,6.0897,6.61
0.9377,1.3506,1.6109,0.8335,1.0429,0.9129,6.0722,6.121,5.5226,7.7522,99.99,6.1245,6.6135
0.9368,1.3496,1.6118,0.8338,1.0439,0.9148,6.0747,6.1202,5.5265,7.7539,100.19,6.1134,6.6337
0.9316,1.3461,1.6066,0.8274,1.0464,0.9164,6.077999999999999,6.1187,5.5413,7.7537,100.01,6.1544,6.6483
0.9359999999999999,1.3487,1.6057,0.8289,1.0457,0.9135,6.0762,6.117999999999999,5.5305,7.7532,99.25,6.1664,6.6448
0.9302,1.3436,1.5905,0.8221,1.0495,0.9175,6.0771,6.119,5.5511,7.752999999999999,99.64,6.1928,6.653
0.9359,1.3407,1.5989,0.8253,1.0476,0.9194,6.079,6.1205,5.5631,7.7526,99.16,6.1457,6.5607
0.9385,1.3367,1.6017,0.8254,1.0479,0.9215,6.0802,6.121,5.5798,7.7517,99.05,6.1366,6.5939
0.9455,1.3419,1.6097,0.8323,1.0462,0.9158,6.0852,6.1195,5.558,7.7516,98.09,6.0456,6.5327
0.9527,1.3513,1.6081,0.8377,1.0418,0.9122,6.0847,6.1186,5.52,7.7516,98.66,5.9544,6.497000000000001
0.9507,1.3474,1.6046,0.8365,1.0456,0.9136,6.0886,6.119,5.5357,7.7518,98.5,5.9901,6.5258
0.951,1.3514,1.5968,0.8284,1.0425,0.9099,6.0869,6.1204,5.5188,7.7518,98.6,5.9491,6.5115
0.9438,1.3487,1.5926,0.8268,1.042,0.9123,6.0863,6.12,5.5301,7.7521,98.67,5.9716,6.5395
0.9456,1.3584,1.604,0.8263,1.0431,0.9069,6.0911,6.1203,5.4908,7.7532,98.36,5.9423,6.4824
0.9484,1.3736,1.6039,0.8266,1.0479,0.8992,6.0832,6.1204,5.4299,7.7534,98.51,5.8978,6.3915
0.9479,1.3745,1.6047,0.8258,1.0469,0.8989,6.081,6.1198,5.4263,7.7535,98.19,5.8983,6.3834
0.9572,1.3785,1.6142,0.8302,1.0445,0.8958,6.0738,6.1213,5.4111,7.7534,97.68,5.8996,6.345
0.9584,1.3802,1.6165,0.828,1.0448,0.8926,6.0749,6.1207,5.4044,7.7537,97.42,5.8931,6.3182
0.9623,1.3801,1.6202,0.8355,1.0422,0.8923,6.0769,6.122000000000001,5.4047,7.7543,97.28,5.8923,6.3526
0.9623,1.3776,1.6164,0.8393,1.0382,0.8923,6.0849,6.1213,5.4149,7.7532,97.38,5.9196,6.3765
0.9708,1.3781,1.6236,0.8514,1.0286,0.8947,6.0837,6.124,5.4129,7.7526,98.14,5.8988,6.3675
0.9653,1.3681,1.6147,0.8455,1.0304,0.902,6.0887,6.1248,5.4524,7.7524,98.19,5.9212,6.3945
0.9677,1.3687,1.6167,0.8502,1.0286,0.9017,6.0893,6.1227,5.4498,7.7531,97.72,5.9,6.4193
0.9636,1.3675,1.6165,0.8485,1.0289,0.9024,6.0913,6.1143,5.4541,7.7541,97.91,5.932,6.4019
0.9551,1.3534,1.5951,0.8425,1.0328,0.9134,6.097,6.1129999999999995,5.5112,7.7547,98.77,5.9935,6.4823
0.9526,1.3524,1.5998,0.8381,1.0383,0.9126,6.0958,6.1195,5.5155,7.7547,98.16,6.0228,6.4999
0.9488,1.3561,1.5983,0.8357,1.0354,0.9103,6.1018,6.1217,5.5002,7.7546,98.57,5.9752,6.4637
0.9468,1.3544,1.5957,0.8322,1.0349,0.9119,6.1065,6.1221,5.5074,7.7541,98.58,6.0012,6.4761
0.9452,1.3519999999999999,1.5968,0.8283,1.0398,0.9115,6.1067,6.122000000000001,5.5172,7.7548,98.16,6.0396,6.5042
0.9445,1.3524,1.5954,0.8304,1.0394,0.91,6.1133,6.1206,5.5157,7.7545,97.34,5.9943,6.4651
0.9424,1.3573,1.6084,0.8289,1.0368,0.9039,6.1119,6.1195,5.496,7.7542,96.88,5.9673,6.4335
0.9429,1.3581,1.6097,0.8305,1.0313,0.9029,6.1097,6.1216,5.4928,7.7544,96.71,5.9686,6.4148
0.9435,1.3558,1.601,0.8317,1.0294,0.9072,6.1058,6.1247,5.5022,7.7546,97.48,5.9709,6.4277
0.9394,1.3619,1.6156,0.8293,1.0333,0.8994,6.1077,6.1298,5.4777,7.7543,97.27,5.9546,6.3458
0.9385,1.3579,1.6223,0.833,1.0337,0.9027,6.1118,6.1304,5.4937,7.7545,97.36,6.0109,6.3805
0.9398,1.3526,1.6195,0.8276,1.0322,0.9055,6.1155,6.1289,5.513999999999999,7.754,98.0,5.9954,6.3604
0.9317,1.3527,1.6186,0.83,1.0309,0.9049,6.1168,6.1315,5.5138,7.756,98.27,6.013999999999999,6.4295
0.9317,1.3522,1.6139,0.8273,1.0306,0.9059,6.1172,6.1324,5.5151,7.7542,98.24,5.9892,6.4373
0.9363,1.3489,1.6041,0.8291,1.031,0.9103,6.1189,6.1316,5.5292,7.7541,98.99,5.9818,6.4143
0.9368,1.3526,1.6081,0.8241,1.0314,0.9092,6.1171,6.1348,5.5136,7.7539,98.43,6.0068,6.4171
0.9391,1.3474,1.6004,0.8282,1.03,0.9128,6.1178,6.1359,5.5346,7.7537,98.75,5.9742,6.3999
0.9431,1.3493,1.6042,0.8374,1.0284,0.9109,6.1134,6.1374,5.5274,7.7533,98.85,5.9154,6.3868
0.9394,1.3524,1.6006,0.8368,1.0304,0.9103,6.111000000000001,6.1413,5.5139,7.7531,99.36,5.9333,6.3652
0.9438,1.3530000000000002,1.6032,0.8374,1.0265,0.9106,6.1102,6.1385,5.5121,7.7538,99.45,5.8301,6.3389999999999995
0.9520000000000001,1.3521,1.6146,0.8370000000000001,1.022,0.912,6.1055,6.141,5.5157,7.7538,97.94,5.8199,6.3702
0.9356,1.3359,1.5904,0.8237,1.0296,0.9259999999999999,6.11,6.135,5.582999999999999,7.754,99.13,5.9078,6.4662
0.9318,1.3334,1.5896,0.8170000000000001,1.0324,0.9273,6.1084,6.1351,5.5933,7.7542,99.08,5.912999999999999,6.5149
0.9245,1.3294,1.5876,0.8131,1.0351,0.9297,6.1137,6.1378,5.609,7.7544,99.38,5.9314,6.5587
0.9272,1.3299,1.5805,0.8138,1.0323,0.9306,6.1088,6.1382,5.6077,7.754,99.54,5.8833,6.5205
0.9329,1.3311,1.5818,0.8081,1.0319,0.9304,6.11,6.1317,5.6032,7.7545,99.89,5.9113,6.5222
0.9312,1.3268,1.5734,0.8068,1.0349,0.9348,6.1113,6.1345,5.6215,7.7547,100.39,5.9194,6.5438
0.9228,1.3255,1.5696,0.8018,1.0369,0.9324,6.1071,6.1298,5.6271,7.7548,99.58,6.0099,6.5599
0.9185,1.3178,1.5633,0.8,1.0405,0.9379,6.1137,6.1338,5.66,7.755,99.11,6.0797,6.6291
0.9122,1.3119999999999998,1.5590000000000002,0.7885,1.0505,0.9449,6.1149,6.1328,5.6848,7.7554,100.11,6.1232,6.6786
0.9173,1.3207,1.5626,0.7906,1.0496,0.9353,6.1132,6.1254,5.6471,7.7553,99.74,6.0596,6.5915
0.9063,1.317,1.5558,0.78,1.0535,0.9366,6.115,6.1305,5.6639,7.7547,99.57,6.0711,6.62
0.8978,1.3192,1.5544,0.7809,1.0544,0.9344,6.1145,6.1335,5.6549,7.7544,99.33,6.0824,6.606
0.8901,1.3222,1.5504,0.7727,1.0537,0.9298,6.1165,6.132999999999999,5.6417,7.755,98.17,6.1158,6.6188
0.893,1.3241,1.5504,0.777,1.0532,0.9309,6.1173,6.1375,5.6333,7.7555,98.35,6.0928,6.5892
0.8941,1.334,1.5526,0.7799,1.0487,0.9222,6.1165,6.1489,5.5920000000000005,7.7559,97.64,6.0489999999999995,6.506
0.8985,1.3393,1.5547,0.7797,1.0474,0.9175,6.1160000000000005,6.1476,5.57,7.7565,97.03,6.018,6.4871
0.903,1.3368,1.5576,0.7852,1.0501,0.9231,6.1139,6.1449,5.5801,7.7559,98.51,6.0381,6.511
0.903,1.3383,1.5569,0.7802,1.0496,0.9222,6.1114,6.1445,5.5737,7.7548,98.72,6.0162,6.4799
0.9008,1.3356,1.5588,0.7829999999999999,1.0516,0.9233,6.1156,6.1329,5.5853,7.7556,98.72,6.1074,6.5198
0.8969,1.3355,1.5665,0.7846,1.0474,0.9223,6.1197,6.1286,5.5849,7.7545,97.68,6.0819,6.5709
0.9071,1.3417,1.5668,0.7979,1.0392,0.9173,6.1144,6.1273,5.5591,7.7548,97.27,5.9545,6.4859
0.9109,1.3335,1.5648,0.8068,1.0345,0.9241,6.1167,6.1287,5.5929,7.7546,97.55,5.9187,6.5091
0.9185,1.3329,1.5629,0.8103,1.0336,0.9265,6.1099,6.1244,5.5948,7.7541,97.53,5.9149,6.5137
0.9142,1.3347,1.5644,0.8073,1.0306,0.9261,6.1093,6.1309,5.5876,7.7545,97.37,5.9085,6.5074
0.9122,1.3255,1.55,0.8028,1.0342,0.9355,6.114,6.1349,5.6264,7.7555,98.14,5.8931,6.5135
0.9114,1.3263,1.5449,0.7964,1.0343,0.9329,6.1195,6.1335,5.6241,7.7552,98.2,5.8884,6.5344
0.9148,1.33,1.5461,0.8012,1.0307,0.9258,6.1185,6.1335,5.6085,7.756,96.9,5.8716,6.5306
0.9206,1.3342,1.5498,0.8038,1.0289,0.9224,6.1187,6.1335,5.5911,7.7558,96.21,5.8502,6.5015
0.9105,1.3381,1.5539,0.8008,1.0328,0.9202,6.1131,6.1332,5.5735,7.7562,96.67,5.9071,6.4911
0.9,1.3336,1.5489,0.7971,1.0423,0.9216,6.1175,6.136,5.5917,7.7569,96.33,5.8991,6.511
0.8985,1.3305,1.5349,0.79,1.0377,0.9259,6.1201,6.1275,5.6042,7.7565,97.74,5.9187,6.5520000000000005
0.8929,1.3258,1.5356,0.7824,1.036,0.9274,6.1222,6.1287,5.6232,7.7569,98.3,5.9231,6.5821
0.8905,1.3276,1.5294,0.7838,1.0392,0.9291,6.1269,6.1313,5.6147,7.7563,98.94,5.9383,6.6052
0.8925,1.3207,1.5119999999999998,0.7892,1.0346,0.9369,6.1335,6.1345,5.6449,7.7564,99.54,5.9483,6.6093
0.8982,1.3302,1.5207,0.7985,1.0277,0.9262,6.1322,6.1315,5.6047,7.7558,97.88,5.8924,6.5158
0.9062,1.3263,1.5238,0.799,1.0305,0.9297,6.136,6.1269,5.621,7.7553,98.03,5.9374,6.5576
0.9206,1.3262,1.5339,0.8034,1.0265,0.9311,6.136,6.1218,5.621,7.7573,97.96,5.9381,6.4772
0.9259,1.3279,1.5382,0.8086,1.0278,0.9284,6.1354,6.1211,5.6147,7.7572,98.21,5.9241,6.4843
0.9246,1.3277,1.5390000000000001,0.8082,1.028,0.9298,6.1363,6.1328,5.6158,7.7574,99.29,5.9042,6.4824
0.9163,1.3201,1.5315,0.7929999999999999,1.0316,0.9374,6.1353,6.1345,5.6494,7.7577,100.27,5.9268,6.5057
0.9296,1.3223,1.5368,0.7997,1.0287,0.9349,6.1345,6.1312,5.6404,7.7576,99.43,5.8748,6.4463
0.9249,1.3186,1.536,0.7968,1.0334,0.9364,6.136,6.1371,5.6564,7.7587,99.67,5.934,6.4881
0.9172,1.3143,1.5267,0.7921,1.0368,0.9411,6.1357,6.1393,5.6743,7.7581,100.65,5.9671,6.5352
0.917,1.3109,1.5227,0.7901,1.0378,0.9447,6.1416,6.1412,5.6887,7.7582,100.43,5.9844,6.5726
0.9237,1.3125,1.5212,0.7909,1.0405,0.941,6.1371,6.149,5.6825,7.7573,99.59,5.9873,6.5666
0.9253,1.3162,1.516,0.7892,1.0369,0.9390000000000001,6.136,6.1461,5.6659,7.7578,99.1,5.9910000000000005,6.5817
0.9098,1.3062,1.51,0.7808,1.0427,0.9484,6.141,6.1429,5.7091,7.7589999999999995,99.86,6.0618,6.6774
0.9049,1.3067,1.5107,0.7778,1.0395,0.9465,6.1404,6.1463,5.707000000000001,7.7589,99.22,6.063,6.6663
0.9188,1.3097,1.5184,0.7853,1.0366,0.9470000000000001,6.1359,6.1417,5.6948,7.7566,98.96,6.0636,6.6573
0.9172,1.2978,1.5015,0.7836,1.0465,0.9582,6.1364,6.1309,5.7475,7.7571,99.68,6.0861,6.7093
0.9176,1.2781,1.4867,0.7851,1.0527,0.9727,6.1374,6.1413,5.8358,7.7568,101.15,6.1792,6.7929
0.9134,1.287,1.495,0.78,1.0558,0.9636,6.1365,6.1537,5.7954,7.7564,100.97,6.1435,6.7777
0.9067,1.2829,1.489,0.7709,1.0582,0.9640000000000001,6.138999999999999,6.1666,5.8147,7.7546,101.2,6.2516,6.8044
0.9147,1.2914,1.5072,0.7832,1.0515,0.9566,6.1284,6.1562,5.7769,7.7536,100.04,6.1079,6.6722
0.9087,1.3009,1.5283,0.7781,1.0505,0.9466,6.1308,6.1556,5.7351,7.7541,99.91,6.1112,6.6885
0.9147,1.2979,1.5156,0.7751,1.0544,0.9506,6.1306,6.165,5.7478,7.7532,100.63,6.1142,6.7251
0.9238,1.3064,1.5217,0.7819,1.0497,0.9452,6.132000000000001,6.1658,5.7096,7.7558,99.66,6.0928,6.6686
0.9138,1.301,1.5213,0.7738,1.0519,0.945,6.1369,6.165,5.7331,7.7565,99.14,6.0699,6.6999
0.9275,1.3038,1.5259,0.7795,1.0477,0.9453,6.145,6.1651,5.7208,7.7582,98.35,6.0443,6.7367
0.9277,1.3012,1.5314,0.7791,1.047,0.9431,6.147,6.1706,5.7326,7.7593,97.72,6.1091,6.7535
0.9259999999999999,1.3077,1.5422,0.7743,1.0515,0.9383,6.1413,6.1781,5.7038,7.7583,97.81,6.0912,6.7148
0.9249,1.3119999999999998,1.5434,0.7752,1.0501,0.9333,6.1405,6.178999999999999,5.6856,7.7577,97.73,6.1344,6.7642
0.9219,1.3122,1.5419,0.775,1.0457,0.9345,6.1313,6.1818,5.6845,7.7583,97.9,6.0583,6.6712
0.9197,1.3219999999999998,1.5509,0.7757,1.0387,0.9276,6.1289,6.1777,5.6422,7.757000000000001,97.28,5.9981,6.5712
0.9295,1.3295,1.5484,0.7898,1.0273,0.9282,6.1339,6.1811,5.6107,7.7575,96.45,5.7731,6.4555
0.9485,1.3392,1.5642,0.7988,1.0212,0.9202,6.1365,6.1727,5.5705,7.7585,95.33,5.7358,6.4418
0.9543,1.3367,1.5721,0.7993,1.0186,0.9226,6.1292,6.1832,5.5805,7.7596,94.51,5.7246,6.4627
0.9570000000000001,1.3347,1.5707,0.805,1.0170000000000001,0.9211,6.1338,6.1869,5.5885,7.7612,94.31,5.7164,6.4357
0.9639,1.3375,1.5719999999999998,0.8098,1.0159,0.9219,6.1415,6.1921,5.5772,7.7645,95.37,5.7408,6.4759
0.9484,1.3337,1.568,0.799,1.0212,0.9209999999999999,6.1432,6.1962,5.5925,7.7643,96.02,5.7562,6.5149
0.9427,1.3313,1.5646,0.7873,1.0189,0.9247,6.1461,6.1939,5.6011,7.7643,96.03,5.7758,6.5499
0.9464,1.3257,1.5572,0.7903,1.0194,0.9337,6.1491,6.2023,5.6241,7.7641,98.76,5.7613,6.5769
0.9497,1.3218,1.5558,0.7892,1.0197,0.9359999999999999,6.138999999999999,6.2038,5.6403,7.7628,97.56,5.7686,6.5588
0.9597,1.3246,1.56,0.8025,1.0264,0.9292,6.1279,6.206,5.629,7.7632,96.97,5.7463,6.544
0.9542,1.3093,1.5406,0.797,1.0345,0.9421,6.1286,6.206,5.6935,7.7613,99.06,5.81,6.5891
0.965,1.3081,1.5312,0.8017,1.0342,0.9468,6.1293,6.2014,5.6989,7.7597,100.03,5.8099,6.5623
0.9771,1.3076,1.5322,0.8089,1.0278,0.9472,6.1278,6.1996,5.7005,7.7622,99.53,5.8043,6.5396
0.9571,1.2999,1.5198,0.7946,1.0375,0.9551,6.1506,6.2083,5.7352,7.7626,100.45,5.8691,6.6202
0.9662,1.305,1.5232,0.8074,1.0297,0.9531,6.1361,6.2102,5.7128,7.7638,100.73,5.8249,6.5616
0.9634,1.2941,1.5131,0.8097,1.0351,0.9616,6.1353,6.2143,5.7605,7.7644,101.16,5.8995,6.6494
0.9616,1.2856,1.504,0.8075,1.0398,0.9769,6.1208,6.2138,5.7977,7.7638,102.37,5.8966,6.7225
0.9634,1.2931,1.5099,0.8085,1.0341,0.9631,6.1157,6.2118,5.7639,7.7635,100.96,5.8466,6.6434
0.9652,1.2932,1.5127,0.8096,1.0318,0.9615,6.1235,6.2107,5.7632,7.7629,101.31,5.832000000000001,6.6456
0.975,1.2934,1.5107,0.8135,1.0305,0.9688,6.1301,6.212000000000001,5.7632,7.7629,102.02,5.8301,6.6467
0.9699,1.2858,1.505,0.8078,1.0367,0.9783,6.1345,6.2139999999999995,5.7969,7.7611,103.16,5.8185,6.6423
0.9803,1.2906,1.5154,0.8167,1.0267,0.9701,6.1325,6.2118,5.7743,7.7613,102.5,5.7907,6.6153
0.9808,1.2882,1.5255,0.8173,1.0241,0.9673,6.1348,6.2158,5.7849,7.7626,102.27,5.8344,6.6542
0.973,1.2839,1.5169,0.8065,1.0281,0.9727,6.1445,6.2144,5.8049,7.7631,103.21,5.8539,6.6912
0.9808,1.2882,1.527,0.8156,1.0195,0.9648,6.1449,6.2170000000000005,5.7855,7.7633,102.26,5.8348,6.6719
0.9898,1.2887,1.5234,0.8241,1.0157,0.9648,6.1445,6.2159,5.7837,7.7618,102.25,5.8475,6.6722
0.9889,1.2919999999999998,1.5209,0.8197,1.018,0.9671,6.143,6.2142,5.7688,7.7619,102.42,5.8417,6.667999999999999
0.9952,1.2975,1.5299,0.8249,1.0106,0.9576,6.1444,6.2163,5.7441,7.7613,101.82,5.8025,6.6123
1.0025,1.2989,1.5358,0.8302,1.01,0.9568,6.1515,6.2185,5.7395,7.7609,101.62,5.792000000000001,6.5994
1.0092,1.3043,1.5449,0.8392,1.0068,0.9481,6.1429,6.2163,5.7141,7.7591,100.59,5.7799,6.5568
1.0170000000000001,1.3153,1.5534,0.8401,1.0027,0.9355,6.1368,6.2201,5.6666,7.7597,99.01,5.749,6.5079
1.0185,1.3079,1.5484,0.8457,1.0042,0.9403,6.1566,6.218,5.6982,7.7605,99.0,5.8444,6.5342
1.0254,1.3076,1.5539,0.8514,1.0068,0.9383,6.1765,6.2211,5.6993,7.7596,99.33,5.8356,6.5481
1.0319,1.3114,1.5574,0.8533,1.008,0.9354,6.155,6.2251,5.6838,7.7588,98.99,5.8015,6.5062
1.0248,1.3065,1.5535,0.8495,1.0105,0.9349,6.1602,6.223,5.7059,7.7593,97.94,5.8016,6.5417
1.0279,1.318,1.5555,0.8499,1.0083,0.9273,6.1627,6.223,5.6572,7.7603,97.39,5.7672,6.4675
1.0371,1.3168,1.5532,0.8563,1.0073,0.9293,6.162999999999999,6.223,5.6622,7.7602,97.45,5.7701,6.4832
1.0351,1.3099,1.55,0.8567,1.0112,0.9366,6.1608,6.223,5.6918,7.7611,97.76,5.8132,6.5395
1.0276,1.3030000000000002,1.5473,0.848,1.0167,0.9429,6.1668,6.223,5.7224,7.7633,98.05,5.8519,6.5732
1.0292,1.3011,1.5434,0.8498,1.0198,0.9448,6.1668,6.223,5.7305,7.7647,99.26,5.8714,6.6028
1.0279,1.3015,1.5267,0.8476,1.0256,0.9470000000000001,6.1713,6.223,5.729,7.7644,99.51,5.8988,6.6188
1.0258,1.2996,1.524,0.8399,1.0257,0.9454,6.1793,6.223,5.7369,7.7647,99.48,5.9173,6.6486
